annex,country,regulated area,regulated gear,specon,vessel length,year,measure calculation
IIA,ENG,3B3,TR3,NONE,U10M,2015,1
IIA,FRA,3B3,TR3,NONE,O10T15M,2015,9
IIA,FRA,3B3,TR2,NONE,U10M,2015,20
IIA,NLD,3B3,TR2,NONE,O15M,2015,13
IIA,FRA,3B3,TR2,NONE,O15M,2015,69
IIA,BEL,3B3,TR2,NONE,O15M,2015,4
IIA,FRA,3B3,TR2,NONE,O10T15M,2015,85
IIA,ENG,3B3,TR2,CPART13C,U10M,2015,31
IIA,GBG,3B3,TR2,CPART13C,O10T15M,2015,1
IIA,ENG,3B3,TR2,CPART13C,O10T15M,2015,3
IIA,FRA,3B3,TR2,CPART13B,O15M,2015,1
IIA,ENG,3B3,TR2,CPART13B,O15M,2015,5
IIA,FRA,3B3,TR2,CPART13B,O10T15M,2015,9
IIA,ENG,3B3,TR2,CPART13B,O10T15M,2015,4
IIA,FRA,3B3,TR1,NONE,U10M,2015,1
IIA,NLD,3B3,TR1,NONE,O15M,2015,3
IIA,IRL,3B3,TR1,NONE,O15M,2015,1
IIA,FRA,3B3,TR1,NONE,O15M,2015,6
IIA,ESP,3B3,TR1,NONE,O15M,2015,1
IIA,BEL,3B3,TR1,NONE,O15M,2015,2
IIA,FRA,3B3,TR1,NONE,O10T15M,2015,1
IIA,ENG,3B3,TR1,CPART13C,U10M,2015,15
IIA,SCO,3B3,TR1,CPART13C,O15M,2015,1
IIA,ENG,3B3,TR1,CPART13C,O10T15M,2015,1
IIA,ENG,3B3,TR1,CPART13B,O15M,2015,1
IIA,FRA,3B3,POTS,NONE,U10M,2015,41
IIA,ENG,3B3,POTS,NONE,U10M,2015,187
IIA,GBG,3B3,POTS,NONE,O15M,2015,1
IIA,FRA,3B3,POTS,NONE,O15M,2015,4
IIA,ENG,3B3,POTS,NONE,O15M,2015,4
IIA,IRL,3B3,POTS,NONE,O10T15M,2015,1
IIA,FRA,3B3,POTS,NONE,O10T15M,2015,21
IIA,ENG,3B3,POTS,NONE,O10T15M,2015,23
IIA,FRA,3B3,PEL_TRAWL,NONE,U10M,2015,3
IIA,NLD,3B3,PEL_TRAWL,NONE,O15M,2015,7
IIA,FRA,3B3,PEL_TRAWL,NONE,O15M,2015,19
IIA,ENG,3B3,PEL_TRAWL,NONE,O15M,2015,4
IIA,DNK,3B3,PEL_TRAWL,NONE,O15M,2015,1
IIA,DEU,3B3,PEL_TRAWL,NONE,O15M,2015,4
