annex,country ,Measure Names,regulated area ,regulated gear ,vessel length ,year,Measure Values
WW,ESP,excluding deep effort,6 EU,BOTTOM TRAWLS,O15M,2013,145901.18
WW,ENG,excluding deep effort,6 EU,BOTTOM TRAWLS,O15M,2013,11762.4
WW,SCO,excluding deep effort,6 EU,BOTTOM TRAWLS,O10T15M,2013,1105376.97
WW,NIR,excluding deep effort,6 EU,BOTTOM TRAWLS,O10T15M,2013,66068.82
WW,IRL,excluding deep effort,6 EU,BOTTOM TRAWLS,O10T15M,2013,9586
WW,ENG,excluding deep effort,6 EU,BOTTOM TRAWLS,O10T15M,2013,55968
WW,IRL,excluding deep effort,6 EU,BEAM,O15M,2013,6660
WW,ENG,excluding deep effort,6 EU,BEAM,O15M,2013,302.02
WW,SCO,excluding deep effort,5 NON EU,BOTTOM TRAWLS,O15M,2013,1214
WW,DEU,excluding deep effort,5 NON EU,BOTTOM TRAWLS,O15M,2013,121326
WW,SCO,excluding deep effort,5 EU,LONGLINE,O15M,2013,247.5
WW,SCO,excluding deep effort,5 EU,GILL,O15M,2013,4851
WW,SCO,excluding deep effort,5 EU,BOTTOM TRAWLS,O15M,2013,9192.99
WW,IRL,excluding deep effort,5 EU,BOTTOM TRAWLS,O15M,2013,375
WW,FRA,excluding deep effort,5 EU,BOTTOM TRAWLS,O15M,2013,194758.33
WW,FRA,deep sea effort,BSA,TRAMMEL,U10M,2013,0
WW,IRL,deep sea effort,BSA,TRAMMEL,O15M,2013,0
WW,FRA,deep sea effort,BSA,TRAMMEL,O15M,2013,0
WW,ENG,deep sea effort,BSA,TRAMMEL,O15M,2013,0
WW,IRL,deep sea effort,BSA,TRAMMEL,O10T15M,2013,0
WW,FRA,deep sea effort,BSA,TRAMMEL,O10T15M,2013,0
WW,ENG,deep sea effort,BSA,TRAMMEL,O10T15M,2013,0
WW,FRA,deep sea effort,BSA,POTS,U10M,2013,0
WW,IRL,deep sea effort,BSA,POTS,O15M,2013,0
WW,IRL,deep sea effort,BSA,POTS,O10T15M,2013,0
WW,FRA,deep sea effort,BSA,POTS,O10T15M,2013,0
WW,SCO,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2013,0
WW,NLD,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2013,0
WW,NIR,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2013,0
WW,IRL,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2013,0
WW,ENG,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2013,0
WW,DEU,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2013,0
WW,IRL,deep sea effort,BSA,PELAGIC TRAWLS,O10T15M,2013,0
WW,FRA,deep sea effort,BSA,PELAGIC TRAWLS,O10T15M,2013,0
WW,IRL,deep sea effort,BSA,NONE,O15M,2013,0
WW,IRL,deep sea effort,BSA,NONE,O10T15M,2013,0
WW,SCO,deep sea effort,BSA,LONGLINE,O15M,2013,0
WW,FRA,deep sea effort,BSA,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,BSA,LONGLINE,O15M,2013,0
WW,ENG,deep sea effort,BSA,LONGLINE,O15M,2013,0
WW,IRL,deep sea effort,BSA,LONGLINE,O10T15M,2013,0
WW,FRA,deep sea effort,BSA,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,BSA,LONGLINE,O10T15M,2013,0
WW,FRA,deep sea effort,BSA,GILL,U10M,2013,0
WW,SCO,deep sea effort,BSA,GILL,O15M,2013,0
WW,IRL,deep sea effort,BSA,GILL,O15M,2013,0
WW,FRA,deep sea effort,BSA,GILL,O15M,2013,0
WW,ESP,deep sea effort,BSA,GILL,O15M,2013,0
WW,ENG,deep sea effort,BSA,GILL,O15M,2013,0
WW,IRL,deep sea effort,BSA,GILL,O10T15M,2013,0
WW,ENG,deep sea effort,BSA,GILL,O10T15M,2013,0
WW,NIR,deep sea effort,BSA,DREDGE,O15M,2013,0
WW,IRL,deep sea effort,BSA,DREDGE,O15M,2013,0
WW,IRL,deep sea effort,BSA,DREDGE,O10T15M,2013,0
WW,FRA,deep sea effort,BSA,BOTTOM TRAWLS,U10M,2013,0
WW,SCO,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2013,0
WW,NLD,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2013,0
WW,NIR,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2013,0
WW,IRL,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2013,0
WW,ENG,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2013,0
WW,IRL,deep sea effort,BSA,BOTTOM TRAWLS,O10T15M,2013,0
WW,FRA,deep sea effort,BSA,BOTTOM TRAWLS,O10T15M,2013,0
WW,IRL,deep sea effort,BSA,BEAM,O15M,2013,0
WW,ENG,deep sea effort,BSA,BEAM,O15M,2013,0
WW,FRA,deep sea effort,BSA,BEAM,O10T15M,2013,0
WW,ESP,deep sea effort,34.2.0 NON EU,TRAMMEL,O15M,2013,0
WW,ESP,deep sea effort,34.2.0 NON EU,PELAGIC TRAWLS,O15M,2013,0
WW,PRT,deep sea effort,34.2.0 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,34.2.0 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,34.2.0 NON EU,BOTTOM TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,34.2.0 EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,34.1.2 NON EU,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,34.1.2 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,34.1.2 NON EU,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,34.1.2 EU,POTS,U10M,2013,0
WW,ESP,deep sea effort,34.1.2 EU,POTS,O10T15M,2013,0
WW,ESP,deep sea effort,34.1.2 EU,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,34.1.2 EU,PELAGIC TRAWLS,O10T15M,2013,0
WW,ESP,deep sea effort,34.1.2 EU,LONGLINE,U10M,2013,0
WW,PRT,deep sea effort,34.1.2 EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,34.1.2 EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,34.1.2 EU,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,34.1.2 EU,GILL,O10T15M,2013,0
WW,ESP,deep sea effort,34.1.2 EU,DREDGE,O10T15M,2013,0
WW,ESP,deep sea effort,34.1.2 EU,BOTTOM TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,34.1.1 NON EU,TRAMMEL,O15M,2013,0
WW,LTU,deep sea effort,34.1.1 NON EU,PELAGIC TRAWLS,O40M,2013,0
WW,ESP,deep sea effort,34.1.1 NON EU,LONGLINE,U10M,2013,0
WW,PRT,deep sea effort,34.1.1 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,34.1.1 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,34.1.1 NON EU,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,34.1.1 NON EU,BOTTOM TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,34.1.1 EU,TRAMMEL,O15M,2013,0
WW,ESP,deep sea effort,34.1.1 EU,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,34.1.1 EU,LONGLINE,U10M,2013,0
WW,ESP,deep sea effort,34.1.1 EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,34.1.1 EU,LONGLINE,O10T15M,2013,0
WW,FRA,deep sea effort,10 NON EU,TRAMMEL,O10T15M,2013,0
WW,IRL,deep sea effort,10 NON EU,PELAGIC TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,10 NON EU,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,10 NON EU,PELAGIC TRAWLS,O15M,2013,0
WW,SCO,deep sea effort,10 NON EU,LONGLINE,O15M,2013,0
WW,FRA,deep sea effort,10 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,10 NON EU,LONGLINE,O15M,2013,0
WW,FRA,deep sea effort,10 NON EU,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,10 NON EU,LONGLINE,O10T15M,2013,0
WW,FRA,deep sea effort,10 NON EU,GILL,U10M,2013,0
WW,ESP,deep sea effort,10 NON EU,GILL,O15M,2013,0
WW,FRA,deep sea effort,10 NON EU,DREDGE,O10T15M,2013,0
WW,FRA,deep sea effort,10 NON EU,BOTTOM TRAWLS,U10M,2013,0
WW,FRA,deep sea effort,10 NON EU,BOTTOM TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,10 NON EU,BOTTOM TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,10 NON EU,BOTTOM TRAWLS,O10T15M,2013,0
WW,ESP,deep sea effort,10 EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,10 EU,GILL,O15M,2013,0
WW,ESP,deep sea effort,9 NON EU,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,9 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,9 NON EU,GILL,O10T15M,2013,0
WW,ESP,deep sea effort,9 NON EU,BOTTOM TRAWLS,O15M,2013,0
WW,PRT,deep sea effort,9 EU,TRAMMEL,O15M,2013,0
WW,ESP,deep sea effort,9 EU,TRAMMEL,O15M,2013,0
WW,PRT,deep sea effort,9 EU,TRAMMEL,O10T15M,2013,0
WW,ESP,deep sea effort,9 EU,TRAMMEL,O10T15M,2013,0
WW,PRT,deep sea effort,9 EU,POTS,O15M,2013,0
WW,ESP,deep sea effort,9 EU,POTS,O15M,2013,0
WW,DEU,deep sea effort,9 EU,POTS,O15M,2013,0
WW,PRT,deep sea effort,9 EU,POTS,O10T15M,2013,0
WW,ESP,deep sea effort,9 EU,POTS,O10T15M,2013,0
WW,ESP,deep sea effort,9 EU,PELAGIC TRAWLS,U10M,2013,0
WW,PRT,deep sea effort,9 EU,PELAGIC TRAWLS,O15M,2013,0
WW,IRL,deep sea effort,9 EU,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,9 EU,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,9 EU,PELAGIC TRAWLS,O10T15M,2013,0
WW,PRT,deep sea effort,9 EU,NONE,U10M,2013,0
WW,PRT,deep sea effort,9 EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,9 EU,LONGLINE,O15M,2013,0
WW,PRT,deep sea effort,9 EU,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,9 EU,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,9 EU,GILL,U10M,2013,0
WW,PRT,deep sea effort,9 EU,GILL,O15M,2013,0
WW,ESP,deep sea effort,9 EU,GILL,O15M,2013,0
WW,PRT,deep sea effort,9 EU,GILL,O10T15M,2013,0
WW,ESP,deep sea effort,9 EU,GILL,O10T15M,2013,0
WW,ESP,deep sea effort,9 EU,DREDGE,U10M,2013,0
WW,ESP,deep sea effort,9 EU,DREDGE,O15M,2013,0
WW,ESP,deep sea effort,9 EU,DREDGE,O10T15M,2013,0
WW,PRT,deep sea effort,9 EU,BOTTOM TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,9 EU,BOTTOM TRAWLS,O15M,2013,0
WW,PRT,deep sea effort,9 EU,BOTTOM TRAWLS,O10T15M,2013,0
WW,ESP,deep sea effort,9 EU,BOTTOM TRAWLS,O10T15M,2013,0
WW,ESP,deep sea effort,9 EU,BEAM,O10T15M,2013,0
WW,FRA,deep sea effort,8 NON EU,POTS,U10M,2013,0
WW,FRA,deep sea effort,8 NON EU,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,8 NON EU,PELAGIC TRAWLS,O15M,2013,0
WW,SCO,deep sea effort,8 NON EU,LONGLINE,O15M,2013,0
WW,FRA,deep sea effort,8 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,8 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,8 NON EU,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,8 NON EU,GILL,O15M,2013,0
WW,FRA,deep sea effort,8 NON EU,BOTTOM TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,8 NON EU,BOTTOM TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,8 EU,TRAMMEL,U10M,2013,0
WW,ESP,deep sea effort,8 EU,TRAMMEL,U10M,2013,0
WW,FRA,deep sea effort,8 EU,TRAMMEL,O15M,2013,0
WW,ESP,deep sea effort,8 EU,TRAMMEL,O15M,2013,0
WW,FRA,deep sea effort,8 EU,TRAMMEL,O10T15M,2013,0
WW,ESP,deep sea effort,8 EU,TRAMMEL,O10T15M,2013,0
WW,FRA,deep sea effort,8 EU,POTS,U10M,2013,0
WW,ESP,deep sea effort,8 EU,POTS,U10M,2013,0
WW,FRA,deep sea effort,8 EU,POTS,O15M,2013,0
WW,ESP,deep sea effort,8 EU,POTS,O15M,2013,0
WW,DEU,deep sea effort,8 EU,POTS,O15M,2013,0
WW,IRL,deep sea effort,8 EU,POTS,O10T15M,2013,0
WW,FRA,deep sea effort,8 EU,POTS,O10T15M,2013,0
WW,ESP,deep sea effort,8 EU,POTS,O10T15M,2013,0
WW,FRA,deep sea effort,8 EU,PELAGIC TRAWLS,U10M,2013,0
WW,NLD,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2013,0
WW,IRL,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2013,0
WW,ENG,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2013,0
WW,DNK,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2013,0
WW,DEU,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,8 EU,PELAGIC TRAWLS,O10T15M,2013,0
WW,ESP,deep sea effort,8 EU,PELAGIC TRAWLS,O10T15M,2013,0
WW,FRA,deep sea effort,8 EU,LONGLINE,U10M,2013,0
WW,ESP,deep sea effort,8 EU,LONGLINE,U10M,2013,0
WW,SCO,deep sea effort,8 EU,LONGLINE,O15M,2013,0
WW,FRA,deep sea effort,8 EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,8 EU,LONGLINE,O15M,2013,0
WW,PRT,deep sea effort,8 EU,LONGLINE,O10T15M,2013,0
WW,FRA,deep sea effort,8 EU,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,8 EU,LONGLINE,O10T15M,2013,0
WW,FRA,deep sea effort,8 EU,GILL,U10M,2013,0
WW,ESP,deep sea effort,8 EU,GILL,U10M,2013,0
WW,SCO,deep sea effort,8 EU,GILL,O15M,2013,0
WW,FRA,deep sea effort,8 EU,GILL,O15M,2013,0
WW,ESP,deep sea effort,8 EU,GILL,O15M,2013,0
WW,ENG,deep sea effort,8 EU,GILL,O15M,2013,0
WW,FRA,deep sea effort,8 EU,GILL,O10T15M,2013,0
WW,ESP,deep sea effort,8 EU,GILL,O10T15M,2013,0
WW,FRA,deep sea effort,8 EU,DREDGE,U10M,2013,0
WW,FRA,deep sea effort,8 EU,DREDGE,O15M,2013,0
WW,ESP,deep sea effort,8 EU,DREDGE,O15M,2013,0
WW,FRA,deep sea effort,8 EU,DREDGE,O10T15M,2013,0
WW,ESP,deep sea effort,8 EU,DREDGE,O10T15M,2013,0
WW,FRA,deep sea effort,8 EU,BOTTOM TRAWLS,U10M,2013,0
WW,SCO,deep sea effort,8 EU,BOTTOM TRAWLS,O15M,2013,0
WW,PRT,deep sea effort,8 EU,BOTTOM TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,8 EU,BOTTOM TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,8 EU,BOTTOM TRAWLS,O15M,2013,0
WW,ENG,deep sea effort,8 EU,BOTTOM TRAWLS,O15M,2013,0
WW,SCO,deep sea effort,8 EU,BOTTOM TRAWLS,O10T15M,2013,0
WW,FRA,deep sea effort,8 EU,BOTTOM TRAWLS,O10T15M,2013,0
WW,ESP,deep sea effort,8 EU,BOTTOM TRAWLS,O10T15M,2013,0
WW,FRA,deep sea effort,8 EU,BEAM,U10M,2013,0
WW,BEL,deep sea effort,8 EU,BEAM,O15M,2013,0
WW,FRA,deep sea effort,8 EU,BEAM,O10T15M,2013,0
WW,FRA,deep sea effort,7D,TRAMMEL,U10M,2013,0
WW,ENG,deep sea effort,7D,TRAMMEL,U10M,2013,0
WW,FRA,deep sea effort,7D,TRAMMEL,O15M,2013,0
WW,BEL,deep sea effort,7D,TRAMMEL,O15M,2013,0
WW,FRA,deep sea effort,7D,TRAMMEL,O10T15M,2013,0
WW,ENG,deep sea effort,7D,TRAMMEL,O10T15M,2013,0
WW,FRA,deep sea effort,7D,POTS,U10M,2013,0
WW,ENG,deep sea effort,7D,POTS,U10M,2013,0
WW,GBG,deep sea effort,7D,POTS,O15M,2013,0
WW,FRA,deep sea effort,7D,POTS,O15M,2013,0
WW,ENG,deep sea effort,7D,POTS,O15M,2013,0
WW,FRA,deep sea effort,7D,POTS,O10T15M,2013,0
WW,ENG,deep sea effort,7D,POTS,O10T15M,2013,0
WW,FRA,deep sea effort,7D,PELAGIC TRAWLS,U10M,2013,0
WW,NLD,deep sea effort,7D,PELAGIC TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,7D,PELAGIC TRAWLS,O15M,2013,0
WW,ENG,deep sea effort,7D,PELAGIC TRAWLS,O15M,2013,0
WW,DNK,deep sea effort,7D,PELAGIC TRAWLS,O15M,2013,0
WW,DEU,deep sea effort,7D,PELAGIC TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,7D,PELAGIC TRAWLS,O10T15M,2013,0
WW,FRA,deep sea effort,7D,LONGLINE,U10M,2013,0
WW,ENG,deep sea effort,7D,LONGLINE,U10M,2013,0
WW,FRA,deep sea effort,7D,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,7D,LONGLINE,O15M,2013,0
WW,FRA,deep sea effort,7D,LONGLINE,O10T15M,2013,0
WW,ENG,deep sea effort,7D,LONGLINE,O10T15M,2013,0
WW,FRA,deep sea effort,7D,GILL,U10M,2013,0
WW,ENG,deep sea effort,7D,GILL,U10M,2013,0
WW,FRA,deep sea effort,7D,GILL,O15M,2013,0
WW,FRA,deep sea effort,7D,GILL,O10T15M,2013,0
WW,ENG,deep sea effort,7D,GILL,O10T15M,2013,0
WW,FRA,deep sea effort,7D,DREDGE,U10M,2013,0
WW,ENG,deep sea effort,7D,DREDGE,U10M,2013,0
WW,SCO,deep sea effort,7D,DREDGE,O15M,2013,0
WW,IRL,deep sea effort,7D,DREDGE,O15M,2013,0
WW,FRA,deep sea effort,7D,DREDGE,O15M,2013,0
WW,ENG,deep sea effort,7D,DREDGE,O15M,2013,0
WW,BEL,deep sea effort,7D,DREDGE,O15M,2013,0
WW,SCO,deep sea effort,7D,DREDGE,O10T15M,2013,0
WW,FRA,deep sea effort,7D,DREDGE,O10T15M,2013,0
WW,ENG,deep sea effort,7D,DREDGE,O10T15M,2013,0
WW,FRA,deep sea effort,7D,BOTTOM TRAWLS,U10M,2013,0
WW,ENG,deep sea effort,7D,BOTTOM TRAWLS,U10M,2013,0
WW,SCO,deep sea effort,7D,BOTTOM TRAWLS,O15M,2013,0
WW,NLD,deep sea effort,7D,BOTTOM TRAWLS,O15M,2013,0
WW,IRL,deep sea effort,7D,BOTTOM TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,7D,BOTTOM TRAWLS,O15M,2013,0
WW,ENG,deep sea effort,7D,BOTTOM TRAWLS,O15M,2013,0
WW,BEL,deep sea effort,7D,BOTTOM TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,7D,BOTTOM TRAWLS,O10T15M,2013,0
WW,ENG,deep sea effort,7D,BOTTOM TRAWLS,O10T15M,2013,0
WW,FRA,deep sea effort,7D,BEAM,U10M,2013,0
WW,ENG,deep sea effort,7D,BEAM,U10M,2013,0
WW,FRA,deep sea effort,7D,BEAM,O15M,2013,0
WW,ENG,deep sea effort,7D,BEAM,O15M,2013,0
WW,BEL,deep sea effort,7D,BEAM,O15M,2013,0
WW,FRA,deep sea effort,7D,BEAM,O10T15M,2013,0
WW,ENG,deep sea effort,7D,BEAM,O10T15M,2013,0
WW,FRA,deep sea effort,7 NON EU,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,7 NON EU,PELAGIC TRAWLS,O15M,2013,0
WW,SCO,deep sea effort,7 NON EU,LONGLINE,O15M,2013,0
WW,FRA,deep sea effort,7 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,7 NON EU,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,7 NON EU,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,7 NON EU,GILL,O15M,2013,0
WW,FRA,deep sea effort,7 NON EU,BOTTOM TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,7 NON EU,BOTTOM TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,TRAMMEL,U10M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,TRAMMEL,U10M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,TRAMMEL,O15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,TRAMMEL,O15M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,TRAMMEL,O15M,2013,0
WW,PRT,deep sea effort,7 EU NO 7D,TRAMMEL,O10T15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,TRAMMEL,O10T15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,TRAMMEL,O10T15M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,TRAMMEL,O10T15M,2013,0
WW,SCO,deep sea effort,7 EU NO 7D,POTS,U10M,2013,0
WW,NIR,deep sea effort,7 EU NO 7D,POTS,U10M,2013,0
WW,IOM,deep sea effort,7 EU NO 7D,POTS,U10M,2013,0
WW,GBG,deep sea effort,7 EU NO 7D,POTS,U10M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,POTS,U10M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,POTS,U10M,2013,0
WW,NIR,deep sea effort,7 EU NO 7D,POTS,O15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,POTS,O15M,2013,0
WW,IOM,deep sea effort,7 EU NO 7D,POTS,O15M,2013,0
WW,GBJ,deep sea effort,7 EU NO 7D,POTS,O15M,2013,0
WW,GBG,deep sea effort,7 EU NO 7D,POTS,O15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,POTS,O15M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,POTS,O15M,2013,0
WW,DEU,deep sea effort,7 EU NO 7D,POTS,O15M,2013,0
WW,SCO,deep sea effort,7 EU NO 7D,POTS,O10T15M,2013,0
WW,NIR,deep sea effort,7 EU NO 7D,POTS,O10T15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,POTS,O10T15M,2013,0
WW,IOM,deep sea effort,7 EU NO 7D,POTS,O10T15M,2013,0
WW,GBG,deep sea effort,7 EU NO 7D,POTS,O10T15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,POTS,O10T15M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,POTS,O10T15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,U10M,2013,0
WW,SCO,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2013,0
WW,NLD,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2013,0
WW,NIR,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2013,0
WW,ESP,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2013,0
WW,DNK,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2013,0
WW,DEU,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2013,0
WW,SCO,deep sea effort,7 EU NO 7D,NONE,U10M,2013,0
WW,SCO,deep sea effort,7 EU NO 7D,NONE,O15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,NONE,O15M,2013,0
WW,SCO,deep sea effort,7 EU NO 7D,NONE,O10T15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,NONE,O10T15M,2013,0
WW,SCO,deep sea effort,7 EU NO 7D,LONGLINE,U10M,2013,0
WW,NIR,deep sea effort,7 EU NO 7D,LONGLINE,U10M,2013,0
WW,IOM,deep sea effort,7 EU NO 7D,LONGLINE,U10M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,LONGLINE,U10M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,LONGLINE,U10M,2013,0
WW,SCO,deep sea effort,7 EU NO 7D,LONGLINE,O15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,LONGLINE,O15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,LONGLINE,O15M,2013,0
WW,ESP,deep sea effort,7 EU NO 7D,LONGLINE,O15M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,LONGLINE,O15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,LONGLINE,O10T15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,LONGLINE,O10T15M,2013,0
WW,ESP,deep sea effort,7 EU NO 7D,LONGLINE,O10T15M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,LONGLINE,O10T15M,2013,0
WW,SCO,deep sea effort,7 EU NO 7D,GILL,U10M,2013,0
WW,NIR,deep sea effort,7 EU NO 7D,GILL,U10M,2013,0
WW,IOM,deep sea effort,7 EU NO 7D,GILL,U10M,2013,0
WW,GBG,deep sea effort,7 EU NO 7D,GILL,U10M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,GILL,U10M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,GILL,U10M,2013,0
WW,SCO,deep sea effort,7 EU NO 7D,GILL,O15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,GILL,O15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,GILL,O15M,2013,0
WW,ESP,deep sea effort,7 EU NO 7D,GILL,O15M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,GILL,O15M,2013,0
WW,DEU,deep sea effort,7 EU NO 7D,GILL,O15M,2013,0
WW,NLD,deep sea effort,7 EU NO 7D,GILL,O10T15M,2013,0
WW,NIR,deep sea effort,7 EU NO 7D,GILL,O10T15M,2013,0
WW,IRL,deep sea effort,7 EU NO 7D,GILL,O10T15M,2013,0
WW,FRA,deep sea effort,7 EU NO 7D,GILL,O10T15M,2013,0
WW,ENG,deep sea effort,7 EU NO 7D,GILL,O10T15M,2013,0
