country,Measure Names,reg_area_cod,reg_gear_cod,species,specon,vessel length,year,Measure Values
FRA,discards,7E,LONGLINE,SOS,NONE,O10T15M,2015,
FRA,discards,7E,GILL,SOS,NONE,U10M,2015,
FRA,discards,7E,GILL,SOS,NONE,O10T15M,2015,
FRA,discards,7E,DREDGE,SOS,NONE,U10M,2015,
FRA,discards,7E,DREDGE,SOS,NONE,O15M,2015,
ENG,discards,7E,DREDGE,SOS,NONE,O15M,2015,
BEL,discards,7E,DREDGE,SOS,NONE,O15M,2015,
FRA,discards,7E,DREDGE,SOS,NONE,O10T15M,2015,
ENG,discards,7E,DREDGE,SOS,NONE,O10T15M,2015,
FRA,discards,7E,DEM_SEINE,SOS,NONE,O15M,2015,
ENG,discards,7E,BEAM,SOS,NONE,O15M,2015,
FRA,discards,7E,3B,SOS,NONE,U10M,2015,
ENG,discards,7E,3B,SOS,NONE,U10M,2015,
FRA,discards,7E,3B,SOS,NONE,O10T15M,2015,
ENG,discards,7E,3B,SOS,NONE,O10T15M,2015,
FRA,discards,7E,3A,SOS,NONE,O15M,2015,0.014
ENG,discards,7E,3A,SOS,NONE,O15M,2015,0.768
BEL,discards,7E,3A,SOS,NONE,O15M,2015,0.078
FRA,discards,7E,3A,SOS,NONE,O10T15M,2015,0.019
ENG,discards,7E,3A,SOS,NONE,O10T15M,2015,0.026
FRA,discards,7E,TRAMMEL,SOL,NONE,U10M,2015,0
FRA,discards,7E,TRAMMEL,SOL,NONE,O15M,2015,0
ENG,discards,7E,TRAMMEL,SOL,NONE,O15M,2015,0
FRA,discards,7E,TRAMMEL,SOL,NONE,O10T15M,2015,0
ENG,discards,7E,TRAMMEL,SOL,NONE,O10T15M,2015,0
FRA,discards,7E,POTS,SOL,NONE,U10M,2015,
ENG,discards,7E,POTS,SOL,NONE,U10M,2015,
FRA,discards,7E,POTS,SOL,NONE,O15M,2015,
FRA,discards,7E,POTS,SOL,NONE,O10T15M,2015,
ENG,discards,7E,POTS,SOL,NONE,O10T15M,2015,
FRA,discards,7E,PEL_TRAWL,SOL,NONE,O15M,2015,
FRA,discards,7E,PEL_TRAWL,SOL,NONE,O10T15M,2015,
FRA,discards,7E,PEL_SEINE,SOL,NONE,O15M,2015,
SCO,discards,7E,OTTER,SOL,NONE,U10M,2015,0
NIR,discards,7E,OTTER,SOL,NONE,U10M,2015,0.002
FRA,discards,7E,OTTER,SOL,NONE,U10M,2015,0.536
ENG,discards,7E,OTTER,SOL,NONE,U10M,2015,2.277
SCO,discards,7E,OTTER,SOL,NONE,O15M,2015,0.388
IRL,discards,7E,OTTER,SOL,NONE,O15M,2015,0.039
GBJ,discards,7E,OTTER,SOL,NONE,O15M,2015,0.126
FRA,discards,7E,OTTER,SOL,NONE,O15M,2015,27.139041
ENG,discards,7E,OTTER,SOL,NONE,O15M,2015,2.176
BEL,discards,7E,OTTER,SOL,NONE,O15M,2015,3.601
GBG,discards,7E,OTTER,SOL,NONE,O10T15M,2015,0.595
FRA,discards,7E,OTTER,SOL,NONE,O10T15M,2015,21.200036
ENG,discards,7E,OTTER,SOL,NONE,O10T15M,2015,5.781
FRA,discards,7E,NONE,SOL,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SOL,NONE,U10M,2015,0
ENG,discards,7E,LONGLINE,SOL,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SOL,NONE,O10T15M,2015,
FRA,discards,7E,GILL,SOL,NONE,U10M,2015,
ENG,discards,7E,GILL,SOL,NONE,U10M,2015,
FRA,discards,7E,GILL,SOL,NONE,O15M,2015,
FRA,discards,7E,GILL,SOL,NONE,O10T15M,2015,
ENG,discards,7E,GILL,SOL,NONE,O10T15M,2015,
SCO,discards,7E,DREDGE,SOL,NONE,U10M,2015,
NIR,discards,7E,DREDGE,SOL,NONE,U10M,2015,
FRA,discards,7E,DREDGE,SOL,NONE,U10M,2015,
ENG,discards,7E,DREDGE,SOL,NONE,U10M,2015,0
SCO,discards,7E,DREDGE,SOL,NONE,O15M,2015,
FRA,discards,7E,DREDGE,SOL,NONE,O15M,2015,
ENG,discards,7E,DREDGE,SOL,NONE,O15M,2015,
BEL,discards,7E,DREDGE,SOL,NONE,O15M,2015,
NIR,discards,7E,DREDGE,SOL,NONE,O10T15M,2015,
FRA,discards,7E,DREDGE,SOL,NONE,O10T15M,2015,
ENG,discards,7E,DREDGE,SOL,NONE,O10T15M,2015,
ENG,discards,7E,DEM_SEINE,SOL,NONE,U10M,2015,
FRA,discards,7E,DEM_SEINE,SOL,NONE,O15M,2015,0
ENG,discards,7E,DEM_SEINE,SOL,NONE,O15M,2015,
BEL,discards,7E,DEM_SEINE,SOL,NONE,O15M,2015,
ENG,discards,7E,BEAM,SOL,NONE,U10M,2015,
ENG,discards,7E,BEAM,SOL,NONE,O15M,2015,
FRA,discards,7E,3B,SOL,NONE,U10M,2015,0.024978
ENG,discards,7E,3B,SOL,NONE,U10M,2015,0
FRA,discards,7E,3B,SOL,NONE,O15M,2015,
ENG,discards,7E,3B,SOL,NONE,O15M,2015,
FRA,discards,7E,3B,SOL,NONE,O10T15M,2015,0
ENG,discards,7E,3B,SOL,NONE,O10T15M,2015,0
FRA,discards,7E,3A,SOL,NONE,O15M,2015,0.136
ENG,discards,7E,3A,SOL,NONE,O15M,2015,2.071
BEL,discards,7E,3A,SOL,NONE,O15M,2015,0.132
FRA,discards,7E,3A,SOL,NONE,O10T15M,2015,0.062
ENG,discards,7E,3A,SOL,NONE,O10T15M,2015,0.047
FRA,discards,7E,OTTER,SMX,NONE,O10T15M,2015,
ENG,discards,7E,TRAMMEL,SMD,NONE,O15M,2015,
ENG,discards,7E,TRAMMEL,SMD,NONE,O10T15M,2015,
ENG,discards,7E,POTS,SMD,NONE,U10M,2015,
ENG,discards,7E,POTS,SMD,NONE,O10T15M,2015,
ENG,discards,7E,OTTER,SMD,NONE,U10M,2015,
SCO,discards,7E,OTTER,SMD,NONE,O15M,2015,
GBJ,discards,7E,OTTER,SMD,NONE,O15M,2015,
ENG,discards,7E,OTTER,SMD,NONE,O15M,2015,
GBG,discards,7E,OTTER,SMD,NONE,O10T15M,2015,
ENG,discards,7E,OTTER,SMD,NONE,O10T15M,2015,
ENG,discards,7E,LONGLINE,SMD,NONE,U10M,2015,
ENG,discards,7E,GILL,SMD,NONE,U10M,2015,
ENG,discards,7E,GILL,SMD,NONE,O15M,2015,
ENG,discards,7E,GILL,SMD,NONE,O10T15M,2015,
NLD,discards,7E,DEM_SEINE,SMD,NONE,O15M,2015,
ENG,discards,7E,DEM_SEINE,SMD,NONE,O15M,2015,
ENG,discards,7E,3B,SMD,NONE,U10M,2015,
ENG,discards,7E,3B,SMD,NONE,O15M,2015,
ENG,discards,7E,3B,SMD,NONE,O10T15M,2015,
ENG,discards,7E,3A,SMD,NONE,O15M,2015,
FRA,discards,7E,PEL_TRAWL,SKJ,NONE,O15M,2015,
FRA,discards,7E,3B,SKJ,NONE,U10M,2015,
ENG,discards,7E,TRAMMEL,SKH,NONE,O15M,2015,
BEL,discards,7E,DEM_SEINE,SKH,NONE,O15M,2015,
ENG,discards,7E,3B,SKH,NONE,O15M,2015,
ENG,discards,7E,3A,SKH,NONE,O15M,2015,
BEL,discards,7E,3A,SKH,NONE,O15M,2015,
ENG,discards,7E,POTS,SKA,NONE,U10M,2015,
ENG,discards,7E,OTTER,SKA,NONE,U10M,2015,
ENG,discards,7E,LONGLINE,SKA,NONE,U10M,2015,
ENG,discards,7E,GILL,SKA,NONE,U10M,2015,
ENG,discards,7E,DREDGE,SKA,NONE,O15M,2015,
ENG,discards,7E,3B,SKA,NONE,U10M,2015,
ENG,discards,7E,3A,SKA,NONE,O15M,2015,
BEL,discards,7E,3A,SKA,NONE,O15M,2015,
ENG,discards,7E,OTTER,SHZ,NONE,U10M,2015,
ENG,discards,7E,OTTER,SHZ,NONE,O10T15M,2015,
ENG,discards,7E,LONGLINE,SHZ,NONE,U10M,2015,
ENG,discards,7E,3B,SHZ,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SHO,NONE,U10M,2015,
FRA,discards,7E,POTS,SHD,NONE,U10M,2015,
FRA,discards,7E,POTS,SHD,NONE,O10T15M,2015,
FRA,discards,7E,PEL_TRAWL,SHD,NONE,O15M,2015,
FRA,discards,7E,OTTER,SHD,NONE,U10M,2015,
FRA,discards,7E,OTTER,SHD,NONE,O15M,2015,
FRA,discards,7E,OTTER,SHD,NONE,O10T15M,2015,
FRA,discards,7E,LONGLINE,SHD,NONE,U10M,2015,
FRA,discards,7E,DREDGE,SHD,NONE,U10M,2015,
FRA,discards,7E,DREDGE,SHD,NONE,O10T15M,2015,
FRA,discards,7E,3B,SHD,NONE,U10M,2015,
FRA,discards,7E,TRAMMEL,SDV,NONE,U10M,2015,
FRA,discards,7E,TRAMMEL,SDV,NONE,O15M,2015,
FRA,discards,7E,TRAMMEL,SDV,NONE,O10T15M,2015,
FRA,discards,7E,POTS,SDV,NONE,U10M,2015,
FRA,discards,7E,POTS,SDV,NONE,O15M,2015,
FRA,discards,7E,POTS,SDV,NONE,O10T15M,2015,
FRA,discards,7E,PEL_TRAWL,SDV,NONE,U10M,2015,
FRA,discards,7E,PEL_TRAWL,SDV,NONE,O15M,2015,
FRA,discards,7E,PEL_TRAWL,SDV,NONE,O10T15M,2015,
FRA,discards,7E,PEL_SEINE,SDV,NONE,O15M,2015,
FRA,discards,7E,OTTER,SDV,NONE,U10M,2015,
FRA,discards,7E,OTTER,SDV,NONE,O15M,2015,
FRA,discards,7E,OTTER,SDV,NONE,O10T15M,2015,
FRA,discards,7E,NONE,SDV,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SDV,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SDV,NONE,O15M,2015,
FRA,discards,7E,LONGLINE,SDV,NONE,O10T15M,2015,
FRA,discards,7E,GILL,SDV,NONE,U10M,2015,
FRA,discards,7E,GILL,SDV,NONE,O15M,2015,
FRA,discards,7E,GILL,SDV,NONE,O10T15M,2015,
FRA,discards,7E,DREDGE,SDV,NONE,U10M,2015,
FRA,discards,7E,DREDGE,SDV,NONE,O15M,2015,
FRA,discards,7E,DREDGE,SDV,NONE,O10T15M,2015,
FRA,discards,7E,DEM_SEINE,SDV,NONE,O15M,2015,
FRA,discards,7E,3B,SDV,NONE,U10M,2015,
FRA,discards,7E,3B,SDV,NONE,O15M,2015,
FRA,discards,7E,3B,SDV,NONE,O10T15M,2015,
FRA,discards,7E,3A,SDV,NONE,O15M,2015,
FRA,discards,7E,3A,SDV,NONE,O10T15M,2015,
GBG,discards,7E,OTTER,SDS,NONE,O10T15M,2015,
ENG,discards,7E,OTTER,SDS,NONE,O10T15M,2015,22.375
ENG,discards,7E,DEM_SEINE,SDS,NONE,O15M,2015,
FRA,discards,7E,LONGLINE,SCS,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SCS,NONE,O10T15M,2015,
FRA,discards,7E,DREDGE,SCS,NONE,U10M,2015,
FRA,discards,7E,3B,SCS,NONE,U10M,2015,
FRA,discards,7E,3B,SCS,NONE,O10T15M,2015,
FRA,discards,7E,TRAMMEL,SCR,NONE,U10M,2015,
FRA,discards,7E,TRAMMEL,SCR,NONE,O15M,2015,
ENG,discards,7E,TRAMMEL,SCR,NONE,O15M,2015,
FRA,discards,7E,TRAMMEL,SCR,NONE,O10T15M,2015,
ENG,discards,7E,TRAMMEL,SCR,NONE,O10T15M,2015,
GBJ,discards,7E,POTS,SCR,NONE,U10M,2015,
FRA,discards,7E,POTS,SCR,NONE,U10M,2015,
ENG,discards,7E,POTS,SCR,NONE,U10M,2015,
GBG,discards,7E,POTS,SCR,NONE,O15M,2015,
FRA,discards,7E,POTS,SCR,NONE,O15M,2015,
ENG,discards,7E,POTS,SCR,NONE,O15M,2015,
FRA,discards,7E,POTS,SCR,NONE,O10T15M,2015,
ENG,discards,7E,POTS,SCR,NONE,O10T15M,2015,
FRA,discards,7E,OTTER,SCR,NONE,U10M,2015,42.512
ENG,discards,7E,OTTER,SCR,NONE,U10M,2015,36.368
SCO,discards,7E,OTTER,SCR,NONE,O15M,2015,0.026
GBJ,discards,7E,OTTER,SCR,NONE,O15M,2015,1.984
FRA,discards,7E,OTTER,SCR,NONE,O15M,2015,75.115
ENG,discards,7E,OTTER,SCR,NONE,O15M,2015,19.327
GBG,discards,7E,OTTER,SCR,NONE,O10T15M,2015,4.719
FRA,discards,7E,OTTER,SCR,NONE,O10T15M,2015,1632.813
ENG,discards,7E,OTTER,SCR,NONE,O10T15M,2015,17.179
FRA,discards,7E,NONE,SCR,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SCR,NONE,U10M,2015,
ENG,discards,7E,LONGLINE,SCR,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SCR,NONE,O10T15M,2015,
ENG,discards,7E,LONGLINE,SCR,NONE,O10T15M,2015,
FRA,discards,7E,GILL,SCR,NONE,U10M,2015,74.353
ENG,discards,7E,GILL,SCR,NONE,U10M,2015,4.389
FRA,discards,7E,GILL,SCR,NONE,O15M,2015,346.716
ENG,discards,7E,GILL,SCR,NONE,O15M,2015,
FRA,discards,7E,GILL,SCR,NONE,O10T15M,2015,536.757
ENG,discards,7E,GILL,SCR,NONE,O10T15M,2015,0.849
FRA,discards,7E,DREDGE,SCR,NONE,U10M,2015,
ENG,discards,7E,DREDGE,SCR,NONE,U10M,2015,3.362
FRA,discards,7E,DREDGE,SCR,NONE,O15M,2015,
FRA,discards,7E,DREDGE,SCR,NONE,O10T15M,2015,
ENG,discards,7E,DREDGE,SCR,NONE,O10T15M,2015,29.948
ENG,discards,7E,BEAM,SCR,NONE,O15M,2015,
GBJ,discards,7E,3B,SCR,NONE,U10M,2015,
FRA,discards,7E,3B,SCR,NONE,U10M,2015,
ENG,discards,7E,3B,SCR,NONE,U10M,2015,3.317
FRA,discards,7E,3B,SCR,NONE,O15M,2015,
FRA,discards,7E,3B,SCR,NONE,O10T15M,2015,
ENG,discards,7E,3B,SCR,NONE,O10T15M,2015,
FRA,discards,7E,3A,SCR,NONE,O15M,2015,15.984
ENG,discards,7E,3A,SCR,NONE,O15M,2015,39.384
FRA,discards,7E,3A,SCR,NONE,O10T15M,2015,101.888
FRA,discards,7E,TRAMMEL,SCL,NONE,U10M,2015,
FRA,discards,7E,TRAMMEL,SCL,NONE,O15M,2015,
FRA,discards,7E,TRAMMEL,SCL,NONE,O10T15M,2015,
FRA,discards,7E,POTS,SCL,NONE,U10M,2015,
FRA,discards,7E,POTS,SCL,NONE,O15M,2015,
FRA,discards,7E,POTS,SCL,NONE,O10T15M,2015,
FRA,discards,7E,PEL_TRAWL,SCL,NONE,U10M,2015,
FRA,discards,7E,PEL_TRAWL,SCL,NONE,O15M,2015,
FRA,discards,7E,PEL_TRAWL,SCL,NONE,O10T15M,2015,
FRA,discards,7E,PEL_SEINE,SCL,NONE,O15M,2015,
FRA,discards,7E,PEL_SEINE,SCL,NONE,O10T15M,2015,
FRA,discards,7E,OTTER,SCL,NONE,U10M,2015,
FRA,discards,7E,OTTER,SCL,NONE,O15M,2015,
BEL,discards,7E,OTTER,SCL,NONE,O15M,2015,
FRA,discards,7E,OTTER,SCL,NONE,O10T15M,2015,
FRA,discards,7E,NONE,SCL,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SCL,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SCL,NONE,O15M,2015,
FRA,discards,7E,LONGLINE,SCL,NONE,O10T15M,2015,
FRA,discards,7E,GILL,SCL,NONE,U10M,2015,
FRA,discards,7E,GILL,SCL,NONE,O15M,2015,
FRA,discards,7E,GILL,SCL,NONE,O10T15M,2015,
FRA,discards,7E,DREDGE,SCL,NONE,U10M,2015,
FRA,discards,7E,DREDGE,SCL,NONE,O15M,2015,
FRA,discards,7E,DREDGE,SCL,NONE,O10T15M,2015,
FRA,discards,7E,DEM_SEINE,SCL,NONE,O15M,2015,
BEL,discards,7E,DEM_SEINE,SCL,NONE,O15M,2015,
FRA,discards,7E,3B,SCL,NONE,U10M,2015,
FRA,discards,7E,3B,SCL,NONE,O15M,2015,
FRA,discards,7E,3B,SCL,NONE,O10T15M,2015,
FRA,discards,7E,3A,SCL,NONE,O15M,2015,
BEL,discards,7E,3A,SCL,NONE,O15M,2015,
FRA,discards,7E,3A,SCL,NONE,O10T15M,2015,
FRA,discards,7E,3B,SCK,NONE,U10M,2015,
FRA,discards,7E,TRAMMEL,SCE,NONE,O10T15M,2015,
FRA,discards,7E,POTS,SCE,NONE,U10M,2015,
ENG,discards,7E,POTS,SCE,NONE,U10M,2015,
FRA,discards,7E,POTS,SCE,NONE,O10T15M,2015,
ENG,discards,7E,POTS,SCE,NONE,O10T15M,2015,
ENG,discards,7E,PEL_TRAWL,SCE,NONE,U10M,2015,
FRA,discards,7E,OTTER,SCE,NONE,U10M,2015,1.261
ENG,discards,7E,OTTER,SCE,NONE,U10M,2015,53.606
FRA,discards,7E,OTTER,SCE,NONE,O15M,2015,17.493
ENG,discards,7E,OTTER,SCE,NONE,O15M,2015,5.468
BEL,discards,7E,OTTER,SCE,NONE,O15M,2015,0.723
GBG,discards,7E,OTTER,SCE,NONE,O10T15M,2015,0.679
FRA,discards,7E,OTTER,SCE,NONE,O10T15M,2015,80.62461
ENG,discards,7E,OTTER,SCE,NONE,O10T15M,2015,341.092
FRA,discards,7E,NONE,SCE,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SCE,NONE,U10M,2015,0
FRA,discards,7E,GILL,SCE,NONE,U10M,2015,
ENG,discards,7E,GILL,SCE,NONE,U10M,2015,0.165
FRA,discards,7E,GILL,SCE,NONE,O15M,2015,
FRA,discards,7E,GILL,SCE,NONE,O10T15M,2015,
SCO,discards,7E,DREDGE,SCE,NONE,U10M,2015,1.34
NIR,discards,7E,DREDGE,SCE,NONE,U10M,2015,4.836
FRA,discards,7E,DREDGE,SCE,NONE,U10M,2015,479.516
ENG,discards,7E,DREDGE,SCE,NONE,U10M,2015,254.275
SCO,discards,7E,DREDGE,SCE,NONE,O15M,2015,445.174
IRL,discards,7E,DREDGE,SCE,NONE,O15M,2015,13.019
FRA,discards,7E,DREDGE,SCE,NONE,O15M,2015,165.016
ENG,discards,7E,DREDGE,SCE,NONE,O15M,2015,654.742
BEL,discards,7E,DREDGE,SCE,NONE,O15M,2015,43.892
SCO,discards,7E,DREDGE,SCE,NONE,O10T15M,2015,18.235
NIR,discards,7E,DREDGE,SCE,NONE,O10T15M,2015,15.468
FRA,discards,7E,DREDGE,SCE,NONE,O10T15M,2015,1406.04
ENG,discards,7E,DREDGE,SCE,NONE,O10T15M,2015,502.468
ENG,discards,7E,BEAM,SCE,NONE,O15M,2015,
FRA,discards,7E,3B,SCE,NONE,U10M,2015,
ENG,discards,7E,3B,SCE,NONE,U10M,2015,
FRA,discards,7E,3B,SCE,NONE,O10T15M,2015,
ENG,discards,7E,3A,SCE,NONE,O15M,2015,67.433
BEL,discards,7E,3A,SCE,NONE,O15M,2015,13.255
ENG,discards,7E,3A,SCE,NONE,O10T15M,2015,2.212
ENG,discards,7E,TRAMMEL,SBX,NONE,O15M,2015,
ENG,discards,7E,POTS,SBX,NONE,U10M,2015,
ENG,discards,7E,OTTER,SBX,NONE,U10M,2015,
SCO,discards,7E,OTTER,SBX,NONE,O15M,2015,
ENG,discards,7E,OTTER,SBX,NONE,O15M,2015,
ENG,discards,7E,OTTER,SBX,NONE,O10T15M,2015,
ENG,discards,7E,LONGLINE,SBX,NONE,U10M,2015,
ENG,discards,7E,GILL,SBX,NONE,U10M,2015,
ENG,discards,7E,GILL,SBX,NONE,O15M,2015,
ENG,discards,7E,DEM_SEINE,SBX,NONE,U10M,2015,
ENG,discards,7E,DEM_SEINE,SBX,NONE,O15M,2015,
ENG,discards,7E,3B,SBX,NONE,U10M,2015,
ENG,discards,7E,3B,SBX,NONE,O10T15M,2015,
ENG,discards,7E,3A,SBX,NONE,O15M,2015,
ENG,discards,7E,3A,SBX,NONE,O10T15M,2015,
FRA,discards,7E,TRAMMEL,SBR,NONE,O10T15M,2015,
FRA,discards,7E,POTS,SBR,NONE,U10M,2015,
FRA,discards,7E,POTS,SBR,NONE,O15M,2015,
FRA,discards,7E,PEL_TRAWL,SBR,NONE,O15M,2015,
FRA,discards,7E,PEL_SEINE,SBR,NONE,O15M,2015,
SCO,discards,7E,OTTER,SBR,NONE,O15M,2015,0
FRA,discards,7E,OTTER,SBR,NONE,O15M,2015,0.003444
ENG,discards,7E,OTTER,SBR,NONE,O15M,2015,0.001
FRA,discards,7E,OTTER,SBR,NONE,O10T15M,2015,0
ENG,discards,7E,OTTER,SBR,NONE,O10T15M,2015,0.001
FRA,discards,7E,LONGLINE,SBR,NONE,U10M,2015,5.046054
FRA,discards,7E,LONGLINE,SBR,NONE,O15M,2015,
ENG,discards,7E,GILL,SBR,NONE,U10M,2015,
FRA,discards,7E,GILL,SBR,NONE,O10T15M,2015,
FRA,discards,7E,DREDGE,SBR,NONE,O15M,2015,
FRA,discards,7E,DEM_SEINE,SBR,NONE,O15M,2015,
FRA,discards,7E,3B,SBR,NONE,U10M,2015,
ENG,discards,7E,3B,SBR,NONE,U10M,2015,
FRA,discards,7E,3B,SBR,NONE,O15M,2015,
FRA,discards,7E,3B,SBR,NONE,O10T15M,2015,
ENG,discards,7E,3B,SBR,NONE,O10T15M,2015,
ENG,discards,7E,3A,SBR,NONE,O15M,2015,
FRA,discards,7E,TRAMMEL,SBG,NONE,U10M,2015,
FRA,discards,7E,TRAMMEL,SBG,NONE,O15M,2015,
FRA,discards,7E,TRAMMEL,SBG,NONE,O10T15M,2015,
FRA,discards,7E,POTS,SBG,NONE,U10M,2015,
FRA,discards,7E,POTS,SBG,NONE,O10T15M,2015,
FRA,discards,7E,PEL_TRAWL,SBG,NONE,O15M,2015,
FRA,discards,7E,PEL_TRAWL,SBG,NONE,O10T15M,2015,
FRA,discards,7E,PEL_SEINE,SBG,NONE,O15M,2015,
FRA,discards,7E,PEL_SEINE,SBG,NONE,O10T15M,2015,
FRA,discards,7E,OTTER,SBG,NONE,U10M,2015,
ENG,discards,7E,OTTER,SBG,NONE,U10M,2015,
FRA,discards,7E,OTTER,SBG,NONE,O15M,2015,
FRA,discards,7E,OTTER,SBG,NONE,O10T15M,2015,
ENG,discards,7E,OTTER,SBG,NONE,O10T15M,2015,
FRA,discards,7E,NONE,SBG,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SBG,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SBG,NONE,O10T15M,2015,
FRA,discards,7E,GILL,SBG,NONE,U10M,2015,
FRA,discards,7E,DREDGE,SBG,NONE,U10M,2015,
FRA,discards,7E,DREDGE,SBG,NONE,O15M,2015,
FRA,discards,7E,DREDGE,SBG,NONE,O10T15M,2015,
FRA,discards,7E,3B,SBG,NONE,U10M,2015,
ENG,discards,7E,3B,SBG,NONE,U10M,2015,
FRA,discards,7E,3B,SBG,NONE,O15M,2015,
FRA,discards,7E,3B,SBG,NONE,O10T15M,2015,
FRA,discards,7E,OTTER,SAN,NONE,U10M,2015,
ENG,discards,7E,OTTER,SAN,NONE,U10M,2015,
FRA,discards,7E,OTTER,SAN,NONE,O15M,2015,
FRA,discards,7E,OTTER,SAN,NONE,O10T15M,2015,
FRA,discards,7E,LONGLINE,SAN,NONE,U10M,2015,0
FRA,discards,7E,LONGLINE,SAN,NONE,O10T15M,2015,
FRA,discards,7E,DREDGE,SAN,NONE,U10M,2015,
FRA,discards,7E,DREDGE,SAN,NONE,O10T15M,2015,
ENG,discards,7E,DEM_SEINE,SAN,NONE,U10M,2015,
FRA,discards,7E,TRAMMEL,SAL,NONE,U10M,2015,
FRA,discards,7E,POTS,SAL,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,SAL,NONE,U10M,2015,
FRA,discards,7E,DREDGE,SAL,NONE,U10M,2015,
FRA,discards,7E,3B,SAL,NONE,U10M,2015,
ENG,discards,7E,3B,SAL,NONE,U10M,2015,
FRA,discards,7E,3B,SAL,NONE,O10T15M,2015,
FRA,discards,7E,TRAMMEL,RPG,NONE,U10M,2015,
FRA,discards,7E,TRAMMEL,RPG,NONE,O15M,2015,
FRA,discards,7E,TRAMMEL,RPG,NONE,O10T15M,2015,
FRA,discards,7E,POTS,RPG,NONE,U10M,2015,
FRA,discards,7E,PEL_SEINE,RPG,NONE,O15M,2015,
FRA,discards,7E,OTTER,RPG,NONE,U10M,2015,
FRA,discards,7E,OTTER,RPG,NONE,O15M,2015,
FRA,discards,7E,OTTER,RPG,NONE,O10T15M,2015,
FRA,discards,7E,LONGLINE,RPG,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,RPG,NONE,O15M,2015,
FRA,discards,7E,LONGLINE,RPG,NONE,O10T15M,2015,
FRA,discards,7E,GILL,RPG,NONE,U10M,2015,
FRA,discards,7E,GILL,RPG,NONE,O10T15M,2015,
FRA,discards,7E,DREDGE,RPG,NONE,U10M,2015,
FRA,discards,7E,DREDGE,RPG,NONE,O15M,2015,
FRA,discards,7E,DREDGE,RPG,NONE,O10T15M,2015,
FRA,discards,7E,3B,RPG,NONE,U10M,2015,
FRA,discards,7E,3B,RPG,NONE,O10T15M,2015,
FRA,discards,7E,PEL_TRAWL,ROL,NONE,O15M,2015,
FRA,discards,7E,PEL_SEINE,ROL,NONE,O15M,2015,
FRA,discards,7E,OTTER,ROL,NONE,O15M,2015,
FRA,discards,7E,OTTER,ROL,NONE,O10T15M,2015,
ENG,discards,7E,OTTER,ROL,NONE,O10T15M,2015,
FRA,discards,7E,LONGLINE,ROL,NONE,U10M,2015,
FRA,discards,7E,LONGLINE,ROL,NONE,O10T15M,2015,
FRA,discards,7E,DREDGE,ROL,NONE,O10T15M,2015,
FRA,discards,7E,3A,ROL,NONE,O15M,2015,
ENG,discards,7E,3A,ROL,NONE,O15M,2015,
ENG,discards,7E,3A,ROL,NONE,O10T15M,2015,
ENG,discards,7E,3A,RLI,NONE,O15M,2015,23.04
ENG,discards,7E,POTS,RJU,NONE,U10M,2015,
ENG,discards,7E,OTTER,RJU,NONE,U10M,2015,16.024
GBG,discards,7E,OTTER,RJU,NONE,O10T15M,2015,
ENG,discards,7E,OTTER,RJU,NONE,O10T15M,2015,161.095
ENG,discards,7E,GILL,RJU,NONE,U10M,2015,
ENG,discards,7E,GILL,RJU,NONE,O10T15M,2015,3.964
ENG,discards,7E,DREDGE,RJU,NONE,O10T15M,2015,
ENG,discards,7E,3B,RJU,NONE,U10M,2015,
ENG,discards,7E,3A,RJU,NONE,O15M,2015,77.277
ENG,discards,7E,OTTER,RJR,NONE,U10M,2015,
ENG,discards,7E,OTTER,RJR,NONE,O10T15M,2015,
ENG,discards,7E,GILL,RJR,NONE,U10M,2015,
ENG,discards,7E,GILL,RJR,NONE,O10T15M,2015,
ENG,discards,7E,3B,RJR,NONE,U10M,2015,
ENG,discards,7E,3A,RJR,NONE,O15M,2015,
ENG,discards,7E,OTTER,RJO,NONE,O15M,2015,
ENG,discards,7E,GILL,RJO,NONE,U10M,2015,
ENG,discards,7E,3B,RJO,NONE,U10M,2015,
ENG,discards,7E,3A,RJO,NONE,O15M,2015,
ENG,discards,7E,TRAMMEL,RJN,NONE,O15M,2015,
ENG,discards,7E,TRAMMEL,RJN,NONE,O10T15M,2015,
ENG,discards,7E,POTS,RJN,NONE,U10M,2015,
ENG,discards,7E,OTTER,RJN,NONE,U10M,2015,2.317
SCO,discards,7E,OTTER,RJN,NONE,O15M,2015,1.71
ENG,discards,7E,OTTER,RJN,NONE,O15M,2015,5.342
BEL,discards,7E,OTTER,RJN,NONE,O15M,2015,
ENG,discards,7E,OTTER,RJN,NONE,O10T15M,2015,9.313
