country,Measure Names,reg_area_cod,reg_gear_cod,species,specon,vessel length,year,Measure Values
FRA,landings,8B-BOB,PEL_TRAWL,BRB,NONE,O10T15M,2005,25.649
FRA,landings,8B-BOB,PEL_SEINE,BRB,NONE,O15M,2005,6.501
FRA,landings,8B-BOB,PEL_SEINE,BRB,NONE,O10T15M,2005,7.513
FRA,landings,8B-BOB,OTTER,BRB,NONE,O15M,2005,19.058
FRA,landings,8B-BOB,OTTER,BRB,NONE,O10T15M,2005,8.361
FRA,landings,8B-BOB,LONGLINE,BRB,NONE,U10M,2005,0.011
FRA,landings,8B-BOB,LONGLINE,BRB,NONE,O10T15M,2005,0.015
FRA,landings,8B-BOB,GILL,BRB,NONE,U10M,2005,2.896
FRA,landings,8B-BOB,GILL,BRB,NONE,O15M,2005,1.106
FRA,landings,8B-BOB,GILL,BRB,NONE,O10T15M,2005,9.505
FRA,landings,8B-BOB,DREDGE,BRB,NONE,O10T15M,2005,0.043
FRA,landings,8A-BOB,TRAMMEL,BRB,NONE,U10M,2005,1.95
FRA,landings,8A-BOB,TRAMMEL,BRB,NONE,O15M,2005,1.544
FRA,landings,8A-BOB,TRAMMEL,BRB,NONE,O10T15M,2005,4.554
FRA,landings,8A-BOB,POTS,BRB,NONE,U10M,2005,0.006
FRA,landings,8A-BOB,PEL_TRAWL,BRB,NONE,O15M,2005,179.518
FRA,landings,8A-BOB,PEL_TRAWL,BRB,NONE,O10T15M,2005,78.358
FRA,landings,8A-BOB,PEL_SEINE,BRB,NONE,O15M,2005,72.885
FRA,landings,8A-BOB,PEL_SEINE,BRB,NONE,O10T15M,2005,14.286
FRA,landings,8A-BOB,OTTER,BRB,NONE,U10M,2005,0.556
FRA,landings,8A-BOB,OTTER,BRB,NONE,O15M,2005,61.026
FRA,landings,8A-BOB,OTTER,BRB,NONE,O10T15M,2005,70.802
FRA,landings,8A-BOB,LONGLINE,BRB,NONE,U10M,2005,1.718
FRA,landings,8A-BOB,LONGLINE,BRB,NONE,O15M,2005,0.11
FRA,landings,8A-BOB,LONGLINE,BRB,NONE,O10T15M,2005,1.55
FRA,landings,8A-BOB,GILL,BRB,NONE,U10M,2005,5.594
FRA,landings,8A-BOB,GILL,BRB,NONE,O15M,2005,1.438
FRA,landings,8A-BOB,GILL,BRB,NONE,O10T15M,2005,9.631
FRA,landings,8A-BOB,DREDGE,BRB,NONE,O10T15M,2005,0.287
FRA,landings,8B-BOB,TRAMMEL,BON,NONE,U10M,2005,0.002
FRA,landings,8B-BOB,TRAMMEL,BON,NONE,O15M,2005,0.002
FRA,landings,8B-BOB,TRAMMEL,BON,NONE,O10T15M,2005,0.085
FRA,landings,8B-BOB,PEL_TRAWL,BON,NONE,O15M,2005,0.192
FRA,landings,8B-BOB,PEL_TRAWL,BON,NONE,O10T15M,2005,1.988
FRA,landings,8B-BOB,PEL_SEINE,BON,NONE,O15M,2005,1.474
FRA,landings,8B-BOB,PEL_SEINE,BON,NONE,O10T15M,2005,2.327
FRA,landings,8B-BOB,OTTER,BON,NONE,O15M,2005,0.01
FRA,landings,8B-BOB,OTTER,BON,NONE,O10T15M,2005,0.076
FRA,landings,8B-BOB,NONE,BON,NONE,O10T15M,2005,0.44
FRA,landings,8B-BOB,LONGLINE,BON,NONE,O10T15M,2005,0.006
FRA,landings,8B-BOB,GILL,BON,NONE,U10M,2005,0.58
FRA,landings,8B-BOB,GILL,BON,NONE,O15M,2005,0.045
FRA,landings,8B-BOB,GILL,BON,NONE,O10T15M,2005,7.156
FRA,landings,8A-BOB,PEL_TRAWL,BON,NONE,O15M,2005,2.61
FRA,landings,8A-BOB,OTTER,BON,NONE,O15M,2005,0.607
FRA,landings,8A-BOB,GILL,BON,NONE,U10M,2005,0.019
FRA,landings,8B-BOB,PEL_TRAWL,BOG,NONE,O15M,2005,0.126
FRA,landings,8B-BOB,PEL_TRAWL,BOG,NONE,O10T15M,2005,0.028
FRA,landings,8B-BOB,PEL_SEINE,BOG,NONE,O15M,2005,27.557
FRA,landings,8B-BOB,PEL_SEINE,BOG,NONE,O10T15M,2005,5.39
FRA,landings,8B-BOB,OTTER,BOG,NONE,O15M,2005,0.299
FRA,landings,8B-BOB,OTTER,BOG,NONE,O10T15M,2005,0.147
FRA,landings,8B-BOB,GILL,BOG,NONE,O10T15M,2005,0.685
FRA,landings,8A-BOB,PEL_TRAWL,BOG,NONE,O15M,2005,0.064
FRA,landings,8A-BOB,PEL_TRAWL,BOG,NONE,O10T15M,2005,0.2
FRA,landings,8A-BOB,OTTER,BOG,NONE,U10M,2005,0.008
FRA,landings,8A-BOB,OTTER,BOG,NONE,O15M,2005,0.042
FRA,landings,8A-BOB,OTTER,BOG,NONE,O10T15M,2005,1.124
FRA,landings,8A-BOB,LONGLINE,BOG,NONE,O10T15M,2005,0.018
FRA,landings,8A-BOB,GILL,BOG,NONE,O10T15M,2005,0.24
FRA,landings,8A-BOB,DREDGE,BOG,NONE,O10T15M,2005,0.004
FRA,landings,8B-BOB,TRAMMEL,BLL,NONE,U10M,2005,0.131
FRA,landings,8B-BOB,TRAMMEL,BLL,NONE,O15M,2005,15.901
FRA,landings,8B-BOB,TRAMMEL,BLL,NONE,O10T15M,2005,5.279
FRA,landings,8B-BOB,PEL_TRAWL,BLL,NONE,O15M,2005,0.013
FRA,landings,8B-BOB,OTTER,BLL,NONE,O15M,2005,3.271
FRA,landings,8B-BOB,OTTER,BLL,NONE,O10T15M,2005,1.62
FRA,landings,8B-BOB,NONE,BLL,NONE,O10T15M,2005,0.007
FRA,landings,8B-BOB,LONGLINE,BLL,NONE,O15M,2005,0.011
FRA,landings,8B-BOB,LONGLINE,BLL,NONE,O10T15M,2005,0.035
FRA,landings,8B-BOB,GILL,BLL,NONE,U10M,2005,0.567
FRA,landings,8B-BOB,GILL,BLL,NONE,O15M,2005,2.989
FRA,landings,8B-BOB,GILL,BLL,NONE,O10T15M,2005,2.594
FRA,landings,8B-BOB,DREDGE,BLL,NONE,O10T15M,2005,0.003
BEL,landings,8B-BOB,BEAM,BLL,NONE,O15M,2005,4.615
FRA,landings,8A-BOB,TRAMMEL,BLL,NONE,U10M,2005,2.965
FRA,landings,8A-BOB,TRAMMEL,BLL,NONE,O15M,2005,14.372
FRA,landings,8A-BOB,TRAMMEL,BLL,NONE,O10T15M,2005,5.954
FRA,landings,8A-BOB,POTS,BLL,NONE,O10T15M,2005,0.002
FRA,landings,8A-BOB,OTTER,BLL,NONE,U10M,2005,0.706
FRA,landings,8A-BOB,OTTER,BLL,NONE,O15M,2005,12.279
FRA,landings,8A-BOB,OTTER,BLL,NONE,O10T15M,2005,6.904
FRA,landings,8A-BOB,LONGLINE,BLL,NONE,U10M,2005,0.019
FRA,landings,8A-BOB,LONGLINE,BLL,NONE,O10T15M,2005,0.024
FRA,landings,8A-BOB,GILL,BLL,NONE,U10M,2005,0.414
FRA,landings,8A-BOB,GILL,BLL,NONE,O15M,2005,1.786
FRA,landings,8A-BOB,GILL,BLL,NONE,O10T15M,2005,5.939
FRA,landings,8A-BOB,DREDGE,BLL,NONE,O10T15M,2005,0.009
BEL,landings,8A-BOB,BEAM,BLL,NONE,O15M,2005,0.321
FRA,landings,8A-BOB,BEAM,BLL,NONE,O10T15M,2005,0.056
FRA,landings,8B-BOB,TRAMMEL,BLI,NONE,O15M,2005,0.235
FRA,landings,8B-BOB,OTTER,BLI,NONE,O15M,2005,0.025
FRA,landings,8B-BOB,GILL,BLI,NONE,O15M,2005,0.751
FRA,landings,8A-BOB,OTTER,BLI,NONE,O15M,2005,0.324
FRA,landings,8A-BOB,GILL,BLI,NONE,O15M,2005,0.569
FRA,landings,8A-BOB,GILL,BLI,NONE,O10T15M,2005,0.007
FRA,landings,8B-BOB,TRAMMEL,BIB,NONE,U10M,2005,0.001
FRA,landings,8B-BOB,TRAMMEL,BIB,NONE,O15M,2005,7.35
FRA,landings,8B-BOB,TRAMMEL,BIB,NONE,O10T15M,2005,6.174
FRA,landings,8B-BOB,PEL_TRAWL,BIB,NONE,O15M,2005,0.709
FRA,landings,8B-BOB,PEL_TRAWL,BIB,NONE,O10T15M,2005,0.14
FRA,landings,8B-BOB,OTTER,BIB,NONE,U10M,2005,0.302
FRA,landings,8B-BOB,OTTER,BIB,NONE,O15M,2005,144.937
FRA,landings,8B-BOB,OTTER,BIB,NONE,O10T15M,2005,43.743
FRA,landings,8B-BOB,LONGLINE,BIB,NONE,U10M,2005,0.033
FRA,landings,8B-BOB,LONGLINE,BIB,NONE,O15M,2005,1.062
FRA,landings,8B-BOB,LONGLINE,BIB,NONE,O10T15M,2005,1.61
FRA,landings,8B-BOB,GILL,BIB,NONE,U10M,2005,0.081
FRA,landings,8B-BOB,GILL,BIB,NONE,O15M,2005,10.336
FRA,landings,8B-BOB,GILL,BIB,NONE,O10T15M,2005,6.425
FRA,landings,8B-BOB,DREDGE,BIB,NONE,O10T15M,2005,0.039
FRA,landings,8A-BOB,TRAMMEL,BIB,NONE,U10M,2005,3.053
FRA,landings,8A-BOB,TRAMMEL,BIB,NONE,O15M,2005,9.668
FRA,landings,8A-BOB,TRAMMEL,BIB,NONE,O10T15M,2005,21.632
FRA,landings,8A-BOB,POTS,BIB,NONE,U10M,2005,0.134
FRA,landings,8A-BOB,PEL_TRAWL,BIB,NONE,O15M,2005,0.489
FRA,landings,8A-BOB,PEL_SEINE,BIB,NONE,O15M,2005,0.097
FRA,landings,8A-BOB,OTTER,BIB,NONE,U10M,2005,1.224
FRA,landings,8A-BOB,OTTER,BIB,NONE,O15M,2005,320.613
FRA,landings,8A-BOB,OTTER,BIB,NONE,O10T15M,2005,221.832
FRA,landings,8A-BOB,LONGLINE,BIB,NONE,U10M,2005,1.095
FRA,landings,8A-BOB,LONGLINE,BIB,NONE,O15M,2005,5.223
FRA,landings,8A-BOB,LONGLINE,BIB,NONE,O10T15M,2005,5.182
FRA,landings,8A-BOB,GILL,BIB,NONE,U10M,2005,10.813
FRA,landings,8A-BOB,GILL,BIB,NONE,O15M,2005,25.761
FRA,landings,8A-BOB,GILL,BIB,NONE,O10T15M,2005,38.847
FRA,landings,8A-BOB,DREDGE,BIB,NONE,O10T15M,2005,0.294
FRA,landings,8A-BOB,BEAM,BIB,NONE,O10T15M,2005,0.207
FRA,landings,8B-BOB,PEL_TRAWL,BFT,NONE,U10M,2005,10.375
FRA,landings,8B-BOB,PEL_TRAWL,BFT,NONE,O15M,2005,128.055
FRA,landings,8B-BOB,PEL_SEINE,BFT,NONE,O15M,2005,361.784
FRA,landings,8B-BOB,PEL_SEINE,BFT,NONE,O10T15M,2005,1.398
FRA,landings,8B-BOB,NONE,BFT,NONE,O15M,2005,114.093
FRA,landings,8B-BOB,NONE,BFT,NONE,O10T15M,2005,0.03
FRA,landings,8B-BOB,LONGLINE,BFT,NONE,O10T15M,2005,0.016
FRA,landings,8B-BOB,GILL,BFT,NONE,O15M,2005,0.03
FRA,landings,8B-BOB,GILL,BFT,NONE,O10T15M,2005,0.13
IRL,landings,8A-BOB,PEL_TRAWL,BFT,NONE,O15M,2005,0.08
FRA,landings,8A-BOB,PEL_TRAWL,BFT,NONE,O15M,2005,50.704
FRA,landings,8A-BOB,PEL_SEINE,BFT,NONE,O15M,2005,29.406
FRA,landings,8A-BOB,OTTER,BFT,NONE,O15M,2005,0.141
FRA,landings,8A-BOB,NONE,BFT,NONE,O15M,2005,11.784
FRA,landings,8A-BOB,GILL,BFT,NONE,O15M,2005,0.025
FRA,landings,8B-BOB,PEL_TRAWL,BET,NONE,O15M,2005,1.354
FRA,landings,8B-BOB,PEL_SEINE,BET,NONE,O10T15M,2005,8.57
FRA,landings,8B-BOB,LONGLINE,BET,NONE,O10T15M,2005,0.074
FRA,landings,8A-BOB,PEL_TRAWL,BET,NONE,O15M,2005,10.724
FRA,landings,8B-BOB,OTTER,ARX,NONE,O15M,2005,0.028
FRA,landings,8B-BOB,OTTER,ARX,NONE,O10T15M,2005,0.436
FRA,landings,8A-BOB,OTTER,ARX,NONE,O10T15M,2005,0.09
FRA,landings,8A-BOB,DREDGE,ARX,NONE,U10M,2005,0.48
FRA,landings,8A-BOB,DREDGE,ARX,NONE,O10T15M,2005,11.012
FRA,landings,8A-BOB,POTS,ARG,NONE,O15M,2005,0.17
FRA,landings,8B-BOB,TRAMMEL,ANF,NONE,U10M,2005,0.017
FRA,landings,8B-BOB,TRAMMEL,ANF,NONE,O15M,2005,117.121
FRA,landings,8B-BOB,TRAMMEL,ANF,NONE,O10T15M,2005,31.154
FRA,landings,8B-BOB,PEL_TRAWL,ANF,NONE,O15M,2005,0.137
FRA,landings,8B-BOB,OTTER,ANF,NONE,O15M,2005,287.999
FRA,landings,8B-BOB,OTTER,ANF,NONE,O10T15M,2005,39.294
FRA,landings,8B-BOB,NONE,ANF,NONE,O10T15M,2005,0.331
FRA,landings,8B-BOB,LONGLINE,ANF,NONE,O15M,2005,0.026
FRA,landings,8B-BOB,LONGLINE,ANF,NONE,O10T15M,2005,0.451
FRA,landings,8B-BOB,GILL,ANF,NONE,U10M,2005,0.395
FRA,landings,8B-BOB,GILL,ANF,NONE,O15M,2005,159.519
FRA,landings,8B-BOB,GILL,ANF,NONE,O10T15M,2005,7.003
FRA,landings,8B-BOB,DREDGE,ANF,NONE,O10T15M,2005,0.022
BEL,landings,8B-BOB,BEAM,ANF,NONE,O15M,2005,172.029
FRA,landings,8A-BOB,TRAMMEL,ANF,NONE,U10M,2005,53.221
FRA,landings,8A-BOB,TRAMMEL,ANF,NONE,O15M,2005,87.031
FRA,landings,8A-BOB,TRAMMEL,ANF,NONE,O10T15M,2005,119.734
FRA,landings,8A-BOB,POTS,ANF,NONE,U10M,2005,0.115
FRA,landings,8A-BOB,POTS,ANF,NONE,O10T15M,2005,0.06
FRA,landings,8A-BOB,PEL_TRAWL,ANF,NONE,O15M,2005,0.203
FRA,landings,8A-BOB,PEL_TRAWL,ANF,NONE,O10T15M,2005,0.002
FRA,landings,8A-BOB,OTTER,ANF,NONE,U10M,2005,1.084
FRA,landings,8A-BOB,OTTER,ANF,NONE,O15M,2005,3008.019
FRA,landings,8A-BOB,OTTER,ANF,NONE,O10T15M,2005,257.37
FRA,landings,8A-BOB,LONGLINE,ANF,NONE,O15M,2005,0.03
FRA,landings,8A-BOB,LONGLINE,ANF,NONE,O10T15M,2005,0.341
FRA,landings,8A-BOB,GILL,ANF,NONE,U10M,2005,9.648
FRA,landings,8A-BOB,GILL,ANF,NONE,O15M,2005,207.63
FRA,landings,8A-BOB,GILL,ANF,NONE,O10T15M,2005,106.446
FRA,landings,8A-BOB,DREDGE,ANF,NONE,O10T15M,2005,0.51
BEL,landings,8A-BOB,BEAM,ANF,NONE,O15M,2005,6.573
FRA,landings,8A-BOB,BEAM,ANF,NONE,O10T15M,2005,1.782
FRA,landings,8B-BOB,PEL_TRAWL,ANE,NONE,U10M,2005,2.827
FRA,landings,8B-BOB,PEL_TRAWL,ANE,NONE,O15M,2005,109.84
FRA,landings,8B-BOB,PEL_SEINE,ANE,NONE,O15M,2005,7.715
FRA,landings,8B-BOB,PEL_SEINE,ANE,NONE,O10T15M,2005,9.64
FRA,landings,8B-BOB,OTTER,ANE,NONE,O15M,2005,0.032
FRA,landings,8B-BOB,OTTER,ANE,NONE,O10T15M,2005,0.719
FRA,landings,8B-BOB,DREDGE,ANE,NONE,O10T15M,2005,0.002
FRA,landings,8A-BOB,PEL_TRAWL,ANE,NONE,O15M,2005,10
FRA,landings,8A-BOB,PEL_TRAWL,ANE,NONE,O10T15M,2005,0.3
FRA,landings,8A-BOB,OTTER,ANE,NONE,O15M,2005,7.324
FRA,landings,8A-BOB,OTTER,ANE,NONE,O10T15M,2005,4.01
FRA,landings,8B-BOB,TRAMMEL,ALF,NONE,O15M,2005,0.067
FRA,landings,8B-BOB,OTTER,ALF,NONE,O15M,2005,0.001
FRA,landings,8B-BOB,LONGLINE,ALF,NONE,U10M,2005,0.016
FRA,landings,8B-BOB,LONGLINE,ALF,NONE,O10T15M,2005,0.088
FRA,landings,8B-BOB,GILL,ALF,NONE,O15M,2005,0.85
FRA,landings,8A-BOB,OTTER,ALF,NONE,O15M,2005,0.025
FRA,landings,8A-BOB,LONGLINE,ALF,NONE,O15M,2005,0.001
FRA,landings,8A-BOB,GILL,ALF,NONE,O15M,2005,0.119
FRA,landings,8B-BOB,TRAMMEL,ALB,NONE,O10T15M,2005,0.106
FRA,landings,8B-BOB,PEL_TRAWL,ALB,NONE,U10M,2005,5.81
IRL,landings,8B-BOB,PEL_TRAWL,ALB,NONE,O15M,2005,1.07
FRA,landings,8B-BOB,PEL_TRAWL,ALB,NONE,O15M,2005,86.286
FRA,landings,8B-BOB,PEL_SEINE,ALB,NONE,O15M,2005,2.421
FRA,landings,8B-BOB,OTTER,ALB,NONE,O10T15M,2005,0.59
FRA,landings,8B-BOB,NONE,ALB,NONE,O15M,2005,1.41
FRA,landings,8B-BOB,NONE,ALB,NONE,O10T15M,2005,0.417
FRA,landings,8B-BOB,LONGLINE,ALB,NONE,O10T15M,2005,1.947
FRA,landings,8B-BOB,GILL,ALB,NONE,U10M,2005,0.336
FRA,landings,8B-BOB,GILL,ALB,NONE,O15M,2005,0.1
FRA,landings,8B-BOB,GILL,ALB,NONE,O10T15M,2005,4.106
FRA,landings,8A-BOB,PEL_TRAWL,ALB,NONE,U10M,2005,25.7
IRL,landings,8A-BOB,PEL_TRAWL,ALB,NONE,O15M,2005,34.23
FRA,landings,8A-BOB,PEL_TRAWL,ALB,NONE,O15M,2005,767.05
FRA,landings,8A-BOB,OTTER,ALB,NONE,O15M,2005,0.15
FRA,landings,8A-BOB,LONGLINE,ALB,NONE,O15M,2005,0.02
FRA,landings,8A-BOB,TRAMMEL,AGN,NONE,U10M,2005,0.049
FRA,landings,8A-BOB,OTTER,AGN,NONE,O15M,2005,0.015
FRA,discards,8B-BOB,OTTER,WRF,NONE,O15M,2004,
FRA,discards,8B-BOB,LONGLINE,WRF,NONE,O10T15M,2004,
FRA,discards,8B-BOB,GILL,WRF,NONE,O15M,2004,
FRA,discards,8A-BOB,OTTER,WRF,NONE,O15M,2004,
FRA,discards,8A-BOB,LONGLINE,WRF,NONE,U10M,2004,
FRA,discards,8A-BOB,GILL,WRF,NONE,O15M,2004,
FRA,discards,8A-BOB,GILL,WRF,NONE,O10T15M,2004,
FRA,discards,8B-BOB,TRAMMEL,WRA,NONE,U10M,2004,
FRA,discards,8B-BOB,TRAMMEL,WRA,NONE,O15M,2004,
FRA,discards,8B-BOB,TRAMMEL,WRA,NONE,O10T15M,2004,
FRA,discards,8B-BOB,LONGLINE,WRA,NONE,O10T15M,2004,
FRA,discards,8B-BOB,GILL,WRA,NONE,U10M,2004,
FRA,discards,8B-BOB,GILL,WRA,NONE,O15M,2004,
FRA,discards,8B-BOB,GILL,WRA,NONE,O10T15M,2004,
FRA,discards,8A-BOB,TRAMMEL,WRA,NONE,U10M,2004,
FRA,discards,8A-BOB,TRAMMEL,WRA,NONE,O15M,2004,
FRA,discards,8A-BOB,TRAMMEL,WRA,NONE,O10T15M,2004,
FRA,discards,8A-BOB,OTTER,WRA,NONE,U10M,2004,
FRA,discards,8A-BOB,OTTER,WRA,NONE,O15M,2004,
FRA,discards,8A-BOB,OTTER,WRA,NONE,O10T15M,2004,
FRA,discards,8A-BOB,LONGLINE,WRA,NONE,U10M,2004,
FRA,discards,8A-BOB,LONGLINE,WRA,NONE,O10T15M,2004,
FRA,discards,8A-BOB,GILL,WRA,NONE,U10M,2004,
FRA,discards,8A-BOB,GILL,WRA,NONE,O15M,2004,
FRA,discards,8A-BOB,GILL,WRA,NONE,O10T15M,2004,
FRA,discards,8A-BOB,DREDGE,WRA,NONE,O15M,2004,
FRA,discards,8A-BOB,DREDGE,WRA,NONE,O10T15M,2004,
FRA,discards,8A-BOB,OTTER,WIT,NONE,O15M,2004,
FRA,discards,8A-BOB,OTTER,WIT,NONE,O10T15M,2004,
FRA,discards,8B-BOB,TRAMMEL,WHG,NONE,U10M,2004,
FRA,discards,8B-BOB,TRAMMEL,WHG,NONE,O15M,2004,
FRA,discards,8B-BOB,TRAMMEL,WHG,NONE,O10T15M,2004,
FRA,discards,8B-BOB,PEL_TRAWL,WHG,NONE,O15M,2004,
FRA,discards,8B-BOB,OTTER,WHG,NONE,U10M,2004,
FRA,discards,8B-BOB,OTTER,WHG,NONE,O15M,2004,
FRA,discards,8B-BOB,OTTER,WHG,NONE,O10T15M,2004,
FRA,discards,8B-BOB,NONE,WHG,NONE,O10T15M,2004,
FRA,discards,8B-BOB,LONGLINE,WHG,NONE,U10M,2004,
FRA,discards,8B-BOB,LONGLINE,WHG,NONE,O15M,2004,
FRA,discards,8B-BOB,LONGLINE,WHG,NONE,O10T15M,2004,
FRA,discards,8B-BOB,GILL,WHG,NONE,U10M,2004,
FRA,discards,8B-BOB,GILL,WHG,NONE,O15M,2004,
FRA,discards,8B-BOB,GILL,WHG,NONE,O10T15M,2004,
BEL,discards,8B-BOB,BEAM,WHG,NONE,O15M,2004,
FRA,discards,8A-BOB,TRAMMEL,WHG,NONE,U10M,2004,
FRA,discards,8A-BOB,TRAMMEL,WHG,NONE,O15M,2004,
FRA,discards,8A-BOB,TRAMMEL,WHG,NONE,O10T15M,2004,
FRA,discards,8A-BOB,PEL_TRAWL,WHG,NONE,O15M,2004,
FRA,discards,8A-BOB,PEL_TRAWL,WHG,NONE,O10T15M,2004,
FRA,discards,8A-BOB,OTTER,WHG,NONE,U10M,2004,
FRA,discards,8A-BOB,OTTER,WHG,NONE,O15M,2004,
FRA,discards,8A-BOB,OTTER,WHG,NONE,O10T15M,2004,
FRA,discards,8A-BOB,NONE,WHG,NONE,U10M,2004,
FRA,discards,8A-BOB,LONGLINE,WHG,NONE,U10M,2004,
FRA,discards,8A-BOB,LONGLINE,WHG,NONE,O15M,2004,
FRA,discards,8A-BOB,LONGLINE,WHG,NONE,O10T15M,2004,
FRA,discards,8A-BOB,GILL,WHG,NONE,U10M,2004,
FRA,discards,8A-BOB,GILL,WHG,NONE,O15M,2004,
FRA,discards,8A-BOB,GILL,WHG,NONE,O10T15M,2004,
FRA,discards,8A-BOB,DREDGE,WHG,NONE,O15M,2004,
FRA,discards,8A-BOB,DREDGE,WHG,NONE,O10T15M,2004,
BEL,discards,8A-BOB,BEAM,WHG,NONE,O15M,2004,
FRA,discards,8A-BOB,BEAM,WHG,NONE,O10T15M,2004,
FRA,discards,8B-BOB,OTTER,WHE,NONE,U10M,2004,
FRA,discards,8B-BOB,OTTER,WHE,NONE,O15M,2004,
FRA,discards,8B-BOB,OTTER,WHE,NONE,O10T15M,2004,
FRA,discards,8B-BOB,GILL,WHE,NONE,O15M,2004,
FRA,discards,8A-BOB,TRAMMEL,WHE,NONE,U10M,2004,
FRA,discards,8A-BOB,TRAMMEL,WHE,NONE,O10T15M,2004,
FRA,discards,8A-BOB,POTS,WHE,NONE,U10M,2004,
FRA,discards,8A-BOB,OTTER,WHE,NONE,U10M,2004,
FRA,discards,8A-BOB,OTTER,WHE,NONE,O10T15M,2004,
FRA,discards,8A-BOB,NONE,WHE,NONE,U10M,2004,
FRA,discards,8A-BOB,DREDGE,WHE,NONE,O10T15M,2004,
FRA,discards,8B-BOB,OTTER,WHB,NONE,O15M,2004,
FRA,discards,8B-BOB,LONGLINE,WHB,NONE,O10T15M,2004,
NLD,discards,8A-BOB,PEL_TRAWL,WHB,NONE,O15M,2004,
FRA,discards,8A-BOB,OTTER,WHB,NONE,O15M,2004,
FRA,discards,8B-BOB,TRAMMEL,WEG,NONE,U10M,2004,
FRA,discards,8B-BOB,TRAMMEL,WEG,NONE,O15M,2004,
FRA,discards,8B-BOB,TRAMMEL,WEG,NONE,O10T15M,2004,
FRA,discards,8B-BOB,PEL_SEINE,WEG,NONE,O15M,2004,
FRA,discards,8B-BOB,OTTER,WEG,NONE,O15M,2004,
FRA,discards,8B-BOB,OTTER,WEG,NONE,O10T15M,2004,
FRA,discards,8B-BOB,LONGLINE,WEG,NONE,O10T15M,2004,
FRA,discards,8B-BOB,GILL,WEG,NONE,U10M,2004,
FRA,discards,8B-BOB,GILL,WEG,NONE,O15M,2004,
FRA,discards,8B-BOB,GILL,WEG,NONE,O10T15M,2004,
FRA,discards,8A-BOB,TRAMMEL,WEG,NONE,O15M,2004,
FRA,discards,8A-BOB,TRAMMEL,WEG,NONE,O10T15M,2004,
FRA,discards,8A-BOB,OTTER,WEG,NONE,O15M,2004,
FRA,discards,8A-BOB,OTTER,WEG,NONE,O10T15M,2004,
FRA,discards,8A-BOB,GILL,WEG,NONE,O15M,2004,
FRA,discards,8B-BOB,OTTER,USK,NONE,O10T15M,2004,
FRA,discards,8A-BOB,OTTER,USK,NONE,O15M,2004,
FRA,discards,8A-BOB,GILL,USK,NONE,O15M,2004,
FRA,discards,8B-BOB,TRAMMEL,TUR,NONE,U10M,2004,
FRA,discards,8B-BOB,TRAMMEL,TUR,NONE,O15M,2004,
FRA,discards,8B-BOB,TRAMMEL,TUR,NONE,O10T15M,2004,
FRA,discards,8B-BOB,OTTER,TUR,NONE,U10M,2004,
FRA,discards,8B-BOB,OTTER,TUR,NONE,O15M,2004,
ENG,discards,8B-BOB,OTTER,TUR,NONE,O15M,2004,
FRA,discards,8B-BOB,OTTER,TUR,NONE,O10T15M,2004,
FRA,discards,8B-BOB,NONE,TUR,NONE,O10T15M,2004,
FRA,discards,8B-BOB,LONGLINE,TUR,NONE,U10M,2004,
FRA,discards,8B-BOB,LONGLINE,TUR,NONE,O15M,2004,
FRA,discards,8B-BOB,LONGLINE,TUR,NONE,O10T15M,2004,
FRA,discards,8B-BOB,GILL,TUR,NONE,U10M,2004,
FRA,discards,8B-BOB,GILL,TUR,NONE,O15M,2004,
FRA,discards,8B-BOB,GILL,TUR,NONE,O10T15M,2004,
BEL,discards,8B-BOB,BEAM,TUR,NONE,O15M,2004,
FRA,discards,8A-BOB,TRAMMEL,TUR,NONE,U10M,2004,
FRA,discards,8A-BOB,TRAMMEL,TUR,NONE,O15M,2004,
FRA,discards,8A-BOB,TRAMMEL,TUR,NONE,O10T15M,2004,
FRA,discards,8A-BOB,POTS,TUR,NONE,U10M,2004,
FRA,discards,8A-BOB,POTS,TUR,NONE,O10T15M,2004,
FRA,discards,8A-BOB,PEL_TRAWL,TUR,NONE,O10T15M,2004,
FRA,discards,8A-BOB,OTTER,TUR,NONE,U10M,2004,
FRA,discards,8A-BOB,OTTER,TUR,NONE,O15M,2004,
ENG,discards,8A-BOB,OTTER,TUR,NONE,O15M,2004,
FRA,discards,8A-BOB,OTTER,TUR,NONE,O10T15M,2004,
FRA,discards,8A-BOB,NONE,TUR,NONE,O10T15M,2004,
FRA,discards,8A-BOB,LONGLINE,TUR,NONE,U10M,2004,
FRA,discards,8A-BOB,LONGLINE,TUR,NONE,O15M,2004,
ENG,discards,8A-BOB,LONGLINE,TUR,NONE,O15M,2004,
FRA,discards,8A-BOB,LONGLINE,TUR,NONE,O10T15M,2004,
FRA,discards,8A-BOB,GILL,TUR,NONE,U10M,2004,
FRA,discards,8A-BOB,GILL,TUR,NONE,O15M,2004,
FRA,discards,8A-BOB,GILL,TUR,NONE,O10T15M,2004,
FRA,discards,8A-BOB,DREDGE,TUR,NONE,O10T15M,2004,
BEL,discards,8A-BOB,BEAM,TUR,NONE,O15M,2004,
FRA,discards,8A-BOB,BEAM,TUR,NONE,O10T15M,2004,
FRA,discards,8B-BOB,LONGLINE,TRS,NONE,U10M,2004,
FRA,discards,8B-BOB,GILL,TRS,NONE,U10M,2004,
FRA,discards,8A-BOB,NONE,TRS,NONE,U10M,2004,
FRA,discards,8A-BOB,GILL,TRS,NONE,U10M,2004,
